Entity,Code,Day,Cumulative excess deaths (central estimate),Total confirmed deaths due to COVID-19,"Cumulative excess deaths (95% CI, upper bound)","Cumulative excess deaths (95% CI, lower bound)"
Mexico,MEX,2023-03-12,,333455.0,,
Mexico,MEX,2023-03-13,678953.75,333467.0,678953.75,678953.75
Mexico,MEX,2023-03-14,,333476.0,,
Mexico,MEX,2023-03-15,,333487.0,,
Mexico,MEX,2023-03-16,,333497.0,,
Mexico,MEX,2023-03-17,,333504.0,,
Mexico,MEX,2023-03-18,,333518.0,,
Mexico,MEX,2023-03-19,,333529.0,,
Mexico,MEX,2023-03-20,677776.5,333551.0,677776.5,677776.5
Mexico,MEX,2023-03-21,,333564.0,,
Mexico,MEX,2023-03-22,,333574.0,,
Mexico,MEX,2023-03-23,,333593.0,,
Mexico,MEX,2023-03-24,,333607.0,,
Mexico,MEX,2023-03-25,,333620.0,,
Mexico,MEX,2023-03-26,,333640.0,,
Mexico,MEX,2023-03-27,676656.25,333653.0,676656.25,676656.25
Mexico,MEX,2023-03-28,,333672.0,,
Mexico,MEX,2023-03-29,,333686.0,,
Mexico,MEX,2023-03-30,,333706.0,,
Mexico,MEX,2023-03-31,,333715.0,,
Mexico,MEX,2023-04-01,,333725.0,,
Mexico,MEX,2023-04-02,,333736.0,,
Mexico,MEX,2023-04-03,675561.94,333736.0,675561.94,675561.94
Mexico,MEX,2023-04-04,,333736.0,,
Mexico,MEX,2023-04-05,,333736.0,,
Mexico,MEX,2023-04-06,,333736.0,,
Mexico,MEX,2023-04-07,,333736.0,,
Mexico,MEX,2023-04-08,,333736.0,,
Mexico,MEX,2023-04-09,,333820.0,,
Mexico,MEX,2023-04-10,674473.3,333820.0,674473.3,674473.3
Mexico,MEX,2023-04-11,,333820.0,,
Mexico,MEX,2023-04-12,,333820.0,,
Mexico,MEX,2023-04-13,,333820.0,,
Mexico,MEX,2023-04-14,,333820.0,,
Mexico,MEX,2023-04-15,,333820.0,,
Mexico,MEX,2023-04-16,,333889.0,,
Mexico,MEX,2023-04-17,674999.6,333889.0,674999.6,674999.6
Mexico,MEX,2023-04-18,,333889.0,,
Mexico,MEX,2023-04-19,,333889.0,,
Mexico,MEX,2023-04-20,,333889.0,,
Mexico,MEX,2023-04-21,,333889.0,,
Mexico,MEX,2023-04-22,,333889.0,,
Mexico,MEX,2023-04-23,,333962.0,,
Mexico,MEX,2023-04-24,673709.56,333962.0,673709.56,673709.56
Mexico,MEX,2023-04-25,,333962.0,,
Mexico,MEX,2023-04-26,,333962.0,,
Mexico,MEX,2023-04-27,,333962.0,,
Mexico,MEX,2023-04-28,,333962.0,,
Mexico,MEX,2023-04-29,,333962.0,,
Mexico,MEX,2023-04-30,,334034.0,,
Mexico,MEX,2023-05-01,673170.9,334034.0,673170.9,673170.9
Mexico,MEX,2023-05-02,,334034.0,,
Mexico,MEX,2023-05-03,,334034.0,,
Mexico,MEX,2023-05-04,,334034.0,,
Mexico,MEX,2023-05-05,,334034.0,,
Mexico,MEX,2023-05-06,,334034.0,,
Mexico,MEX,2023-05-07,,334088.0,,
Mexico,MEX,2023-05-08,672539.0,334088.0,672539.0,672539.0
Mexico,MEX,2023-05-09,,334088.0,,
Mexico,MEX,2023-05-10,,334088.0,,
Mexico,MEX,2023-05-11,,334088.0,,
Mexico,MEX,2023-05-12,,334088.0,,
Mexico,MEX,2023-05-13,,334088.0,,
Mexico,MEX,2023-05-14,,334126.0,,
Mexico,MEX,2023-05-15,671621.75,334126.0,671621.75,671621.75
Mexico,MEX,2023-05-16,,334126.0,,
Mexico,MEX,2023-05-17,,334126.0,,
Mexico,MEX,2023-05-18,,334126.0,,
Mexico,MEX,2023-05-19,,334126.0,,
Mexico,MEX,2023-05-20,,334126.0,,
Mexico,MEX,2023-05-21,,334126.0,,
Mexico,MEX,2023-05-22,670516.06,334126.0,670516.06,670516.06
Mexico,MEX,2023-05-23,,334126.0,,
Mexico,MEX,2023-05-24,,334126.0,,
Mexico,MEX,2023-05-25,,334126.0,,
Mexico,MEX,2023-05-26,,334126.0,,
Mexico,MEX,2023-05-27,,334126.0,,
Mexico,MEX,2023-05-28,,334126.0,,
Mexico,MEX,2023-05-29,669933.44,334126.0,669933.44,669933.44
Mexico,MEX,2023-05-30,,334126.0,,
Mexico,MEX,2023-05-31,,334126.0,,
Mexico,MEX,2023-06-01,,334126.0,,
Mexico,MEX,2023-06-02,,334126.0,,
Mexico,MEX,2023-06-03,,334126.0,,
Mexico,MEX,2023-06-04,,334126.0,,
Mexico,MEX,2023-06-05,669308.3,334126.0,669308.3,669308.3
Mexico,MEX,2023-06-06,,334126.0,,
Mexico,MEX,2023-06-07,,334126.0,,
Mexico,MEX,2023-06-08,,334126.0,,
Mexico,MEX,2023-06-09,,334126.0,,
Mexico,MEX,2023-06-10,,334126.0,,
Mexico,MEX,2023-06-11,,334126.0,,
Mexico,MEX,2023-06-12,671187.44,334126.0,671187.44,671187.44
Mexico,MEX,2023-06-13,,334126.0,,
Mexico,MEX,2023-06-14,,334126.0,,
Mexico,MEX,2023-06-15,,334126.0,,
Mexico,MEX,2023-06-16,,334126.0,,
Mexico,MEX,2023-06-17,,334126.0,,
Mexico,MEX,2023-06-18,,334126.0,,
Mexico,MEX,2023-06-19,673374.8,334126.0,673374.8,673374.8
Mexico,MEX,2023-06-20,,334126.0,,
Mexico,MEX,2023-06-21,,334126.0,,
Mexico,MEX,2023-06-22,,334126.0,,
Mexico,MEX,2023-06-23,,334126.0,,
Mexico,MEX,2023-06-24,,334126.0,,
Mexico,MEX,2023-06-25,,334126.0,,
Mexico,MEX,2023-06-26,672642.94,334126.0,672642.94,672642.94
Mexico,MEX,2023-06-27,,334126.0,,
Mexico,MEX,2023-06-28,,334126.0,,
Mexico,MEX,2023-06-29,,334126.0,,
Mexico,MEX,2023-06-30,,334126.0,,
Mexico,MEX,2023-07-01,,334126.0,,
Mexico,MEX,2023-07-02,,334126.0,,
Mexico,MEX,2023-07-03,671660.25,334126.0,671660.25,671660.25
Mexico,MEX,2023-07-04,,334126.0,,
Mexico,MEX,2023-07-05,,334126.0,,
Mexico,MEX,2023-07-06,,334126.0,,
Mexico,MEX,2023-07-07,,334126.0,,
Mexico,MEX,2023-07-08,,334126.0,,
Mexico,MEX,2023-07-09,,334126.0,,
Mexico,MEX,2023-07-10,671018.4,334126.0,671018.4,671018.4
Mexico,MEX,2023-07-11,,334126.0,,
Mexico,MEX,2023-07-12,,334126.0,,
Mexico,MEX,2023-07-13,,334126.0,,
Mexico,MEX,2023-07-14,,334126.0,,
Mexico,MEX,2023-07-15,,334126.0,,
Mexico,MEX,2023-07-16,,334126.0,,
Mexico,MEX,2023-07-17,670478.5,334126.0,670478.5,670478.5
Mexico,MEX,2023-07-18,,334126.0,,
Mexico,MEX,2023-07-19,,334126.0,,
Mexico,MEX,2023-07-20,,334126.0,,
Mexico,MEX,2023-07-21,,334126.0,,
Mexico,MEX,2023-07-22,,334126.0,,
Mexico,MEX,2023-07-23,,334126.0,,
Mexico,MEX,2023-07-24,669085.44,334126.0,669085.44,669085.44
Mexico,MEX,2023-07-25,,334126.0,,
Mexico,MEX,2023-07-26,,334126.0,,
Mexico,MEX,2023-07-27,,334126.0,,
Mexico,MEX,2023-07-28,,334126.0,,
Mexico,MEX,2023-07-29,,334126.0,,
Mexico,MEX,2023-07-30,,334126.0,,
Mexico,MEX,2023-07-31,669583.0,334126.0,669583.0,669583.0
Mexico,MEX,2023-08-01,,334126.0,,
Mexico,MEX,2023-08-02,,334126.0,,
Mexico,MEX,2023-08-03,,334126.0,,
Mexico,MEX,2023-08-04,,334126.0,,
Mexico,MEX,2023-08-05,,334126.0,,
Mexico,MEX,2023-08-06,,334126.0,,
Mexico,MEX,2023-08-07,669219.7,334126.0,669219.7,669219.7
Mexico,MEX,2023-08-08,,334126.0,,
Mexico,MEX,2023-08-09,,334126.0,,
Mexico,MEX,2023-08-10,,334126.0,,
Mexico,MEX,2023-08-11,,334126.0,,
Mexico,MEX,2023-08-12,,334126.0,,
Mexico,MEX,2023-08-13,,334126.0,,
Mexico,MEX,2023-08-14,668088.06,334126.0,668088.06,668088.06
Mexico,MEX,2023-08-15,,334126.0,,
Mexico,MEX,2023-08-16,,334126.0,,
Mexico,MEX,2023-08-17,,334126.0,,
Mexico,MEX,2023-08-18,,334126.0,,
Mexico,MEX,2023-08-19,,334126.0,,
Mexico,MEX,2023-08-20,,334126.0,,
Mexico,MEX,2023-08-21,666822.75,334126.0,666822.75,666822.75
Mexico,MEX,2023-08-22,,334126.0,,
Mexico,MEX,2023-08-23,,334126.0,,
Mexico,MEX,2023-08-24,,334126.0,,
Mexico,MEX,2023-08-25,,334126.0,,
Mexico,MEX,2023-08-26,,334126.0,,
Mexico,MEX,2023-08-27,,334126.0,,
Mexico,MEX,2023-08-28,666030.5,334126.0,666030.5,666030.5
Mexico,MEX,2023-08-29,,334126.0,,
Mexico,MEX,2023-08-30,,334126.0,,
Mexico,MEX,2023-08-31,,334126.0,,
Mexico,MEX,2023-09-01,,334126.0,,
Mexico,MEX,2023-09-02,,334126.0,,
Mexico,MEX,2023-09-03,,334126.0,,
Mexico,MEX,2023-09-04,665036.25,334126.0,665036.25,665036.25
Mexico,MEX,2023-09-05,,334126.0,,
Mexico,MEX,2023-09-06,,334126.0,,
Mexico,MEX,2023-09-07,,334126.0,,
Mexico,MEX,2023-09-08,,334126.0,,
Mexico,MEX,2023-09-09,,334126.0,,
Mexico,MEX,2023-09-10,,334126.0,,
Mexico,MEX,2023-09-11,664150.4,334126.0,664150.4,664150.4
Mexico,MEX,2023-09-12,,334126.0,,
Mexico,MEX,2023-09-13,,334126.0,,
Mexico,MEX,2023-09-14,,334126.0,,
Mexico,MEX,2023-09-15,,334126.0,,
Mexico,MEX,2023-09-16,,334126.0,,
Mexico,MEX,2023-09-17,,334126.0,,
Mexico,MEX,2023-09-18,663516.5,334126.0,663516.5,663516.5
Mexico,MEX,2023-09-19,,334126.0,,
Mexico,MEX,2023-09-20,,334126.0,,
Mexico,MEX,2023-09-21,,334126.0,,
Mexico,MEX,2023-09-22,,334126.0,,
Mexico,MEX,2023-09-23,,334126.0,,
Mexico,MEX,2023-09-24,,334126.0,,
Mexico,MEX,2023-09-25,666039.44,334126.0,666039.44,666039.44
Mexico,MEX,2023-09-26,,334126.0,,
Mexico,MEX,2023-09-27,,334126.0,,
Mexico,MEX,2023-09-28,,334126.0,,
Mexico,MEX,2023-09-29,,334126.0,,
Mexico,MEX,2023-09-30,,334126.0,,
Mexico,MEX,2023-10-01,,334126.0,,
Mexico,MEX,2023-10-02,664335.94,334126.0,664335.94,664335.94
Mexico,MEX,2023-10-03,,334126.0,,
Mexico,MEX,2023-10-04,,334126.0,,
Mexico,MEX,2023-10-05,,334126.0,,
Mexico,MEX,2023-10-06,,334126.0,,
Mexico,MEX,2023-10-07,,334126.0,,
Mexico,MEX,2023-10-08,,334126.0,,
Mexico,MEX,2023-10-09,662513.5,334126.0,662513.5,662513.5
Mexico,MEX,2023-10-10,,334126.0,,
Mexico,MEX,2023-10-11,,334126.0,,
Mexico,MEX,2023-10-12,,334126.0,,
Mexico,MEX,2023-10-13,,334126.0,,
Mexico,MEX,2023-10-14,,334126.0,,
Mexico,MEX,2023-10-15,,334126.0,,
Mexico,MEX,2023-10-16,660845.0,334126.0,660845.0,660845.0
Mexico,MEX,2023-10-17,,334126.0,,
Mexico,MEX,2023-10-18,,334126.0,,
Mexico,MEX,2023-10-19,,334126.0,,
Mexico,MEX,2023-10-20,,334126.0,,
Mexico,MEX,2023-10-21,,334126.0,,
Mexico,MEX,2023-10-22,,334126.0,,
Mexico,MEX,2023-10-23,659496.56,334126.0,659496.56,659496.56
Mexico,MEX,2023-10-24,,334126.0,,
Mexico,MEX,2023-10-25,,334126.0,,
Mexico,MEX,2023-10-26,,334126.0,,
Mexico,MEX,2023-10-27,,334126.0,,
Mexico,MEX,2023-10-28,,334126.0,,
Mexico,MEX,2023-10-29,,334126.0,,
Mexico,MEX,2023-10-30,658162.5,334126.0,658162.5,658162.5
Mexico,MEX,2023-10-31,,334126.0,,
Mexico,MEX,2023-11-01,,334126.0,,
Mexico,MEX,2023-11-02,,334126.0,,
Mexico,MEX,2023-11-03,,334126.0,,
Mexico,MEX,2023-11-04,,334126.0,,
Mexico,MEX,2023-11-05,,334126.0,,
Mexico,MEX,2023-11-06,657179.6,334126.0,657179.6,657179.6
Mexico,MEX,2023-11-07,,334126.0,,
Mexico,MEX,2023-11-08,,334126.0,,
Mexico,MEX,2023-11-09,,334126.0,,
Mexico,MEX,2023-11-10,,334126.0,,
Mexico,MEX,2023-11-11,,334126.0,,
Mexico,MEX,2023-11-12,,334126.0,,
Mexico,MEX,2023-11-13,655709.75,334126.0,655709.75,655709.75
Mexico,MEX,2023-11-14,,334126.0,,
Mexico,MEX,2023-11-15,,334126.0,,
Mexico,MEX,2023-11-16,,334126.0,,
Mexico,MEX,2023-11-17,,334126.0,,
Mexico,MEX,2023-11-18,,334126.0,,
Mexico,MEX,2023-11-19,,334126.0,,
Mexico,MEX,2023-11-20,654078.25,334126.0,654078.25,654078.25
Mexico,MEX,2023-11-21,,334126.0,,
Mexico,MEX,2023-11-22,,334126.0,,
Mexico,MEX,2023-11-23,,334126.0,,
Mexico,MEX,2023-11-24,,334126.0,,
Mexico,MEX,2023-11-25,,334126.0,,
Mexico,MEX,2023-11-26,,334126.0,,
Mexico,MEX,2023-11-27,653613.0,334126.0,653613.0,653613.0
Mexico,MEX,2023-11-28,,334126.0,,
Mexico,MEX,2023-11-29,,334126.0,,
Mexico,MEX,2023-11-30,,334126.0,,
Mexico,MEX,2023-12-01,,334126.0,,
Mexico,MEX,2023-12-02,,334126.0,,
Mexico,MEX,2023-12-03,,334126.0,,
Mexico,MEX,2023-12-04,652459.75,334126.0,652459.75,652459.75
Mexico,MEX,2023-12-05,,334126.0,,
Mexico,MEX,2023-12-06,,334126.0,,
Mexico,MEX,2023-12-07,,334126.0,,
Mexico,MEX,2023-12-08,,334126.0,,
Mexico,MEX,2023-12-09,,334126.0,,
Mexico,MEX,2023-12-10,,334126.0,,
Mexico,MEX,2023-12-11,651479.25,334126.0,651479.25,651479.25
Mexico,MEX,2023-12-12,,334126.0,,
Mexico,MEX,2023-12-13,,334126.0,,
Mexico,MEX,2023-12-14,,334126.0,,
Mexico,MEX,2023-12-15,,334126.0,,
Mexico,MEX,2023-12-16,,334126.0,,
Mexico,MEX,2023-12-17,,334126.0,,
Mexico,MEX,2023-12-18,650877.5,334126.0,653228.6,649889.25
Mexico,MEX,2023-12-19,,334126.0,,
Mexico,MEX,2023-12-20,,334126.0,,
Mexico,MEX,2023-12-21,,334126.0,,
Mexico,MEX,2023-12-22,,334126.0,,
Mexico,MEX,2023-12-23,,334126.0,,
Mexico,MEX,2023-12-24,,334126.0,,
Mexico,MEX,2023-12-25,650283.9,334126.0,654376.94,648156.06
Mexico,MEX,2023-12-26,,334126.0,,
Mexico,MEX,2023-12-27,,334126.0,,
Mexico,MEX,2023-12-28,,334126.0,,
Mexico,MEX,2023-12-29,,334126.0,,
Mexico,MEX,2023-12-30,,334126.0,,
Mexico,MEX,2023-12-31,,334126.0,,
