Entity,Code,Day,Cumulative excess deaths (central estimate),Total confirmed deaths due to COVID-19,"Cumulative excess deaths (95% CI, upper bound)","Cumulative excess deaths (95% CI, lower bound)"
Philippines,PHL,2023-06-06,,66481.0,,
Philippines,PHL,2023-06-07,,66476.0,,
Philippines,PHL,2023-06-08,,66476.0,,
Philippines,PHL,2023-06-09,,66476.0,,
Philippines,PHL,2023-06-10,,66476.0,,
Philippines,PHL,2023-06-11,,66481.0,,
Philippines,PHL,2023-06-12,292751.56,66481.0,292751.56,292751.56
Philippines,PHL,2023-06-13,,66481.0,,
Philippines,PHL,2023-06-14,,66481.0,,
Philippines,PHL,2023-06-15,,66481.0,,
Philippines,PHL,2023-06-16,,66481.0,,
Philippines,PHL,2023-06-17,,66481.0,,
Philippines,PHL,2023-06-18,,66482.0,,
Philippines,PHL,2023-06-19,294001.03,66482.0,294001.03,294001.03
Philippines,PHL,2023-06-20,,66482.0,,
Philippines,PHL,2023-06-21,,66482.0,,
Philippines,PHL,2023-06-22,,66482.0,,
Philippines,PHL,2023-06-23,,66482.0,,
Philippines,PHL,2023-06-24,,66482.0,,
Philippines,PHL,2023-06-25,,66482.0,,
Philippines,PHL,2023-06-26,295250.47,66482.0,295250.47,295250.47
Philippines,PHL,2023-06-27,,66483.0,,
Philippines,PHL,2023-06-28,,66484.0,,
Philippines,PHL,2023-06-29,,66484.0,,
Philippines,PHL,2023-06-30,,66484.0,,
Philippines,PHL,2023-07-01,,66484.0,,
Philippines,PHL,2023-07-02,,66484.0,,
Philippines,PHL,2023-07-03,296185.9,66484.0,296185.9,296185.9
Philippines,PHL,2023-07-04,,66484.0,,
Philippines,PHL,2023-07-05,,66484.0,,
Philippines,PHL,2023-07-06,,66484.0,,
Philippines,PHL,2023-07-07,,66484.0,,
Philippines,PHL,2023-07-08,,66484.0,,
Philippines,PHL,2023-07-09,,66484.0,,
Philippines,PHL,2023-07-10,297121.3,66484.0,297121.3,297121.3
Philippines,PHL,2023-07-11,,66484.0,,
Philippines,PHL,2023-07-12,,66484.0,,
Philippines,PHL,2023-07-13,,66484.0,,
Philippines,PHL,2023-07-14,,66484.0,,
Philippines,PHL,2023-07-15,,66484.0,,
Philippines,PHL,2023-07-16,,66484.0,,
Philippines,PHL,2023-07-17,298056.75,66510.0,298056.75,298056.75
Philippines,PHL,2023-07-18,,66510.0,,
Philippines,PHL,2023-07-19,,66510.0,,
Philippines,PHL,2023-07-20,,66510.0,,
Philippines,PHL,2023-07-21,,66510.0,,
Philippines,PHL,2023-07-22,,66510.0,,
Philippines,PHL,2023-07-23,,66510.0,,
Philippines,PHL,2023-07-24,298992.16,66542.0,298992.16,298992.16
Philippines,PHL,2023-07-25,,66542.0,,
Philippines,PHL,2023-07-26,,66542.0,,
Philippines,PHL,2023-07-27,,66542.0,,
Philippines,PHL,2023-07-28,,66542.0,,
Philippines,PHL,2023-07-29,,66542.0,,
Philippines,PHL,2023-07-30,,66542.0,,
Philippines,PHL,2023-07-31,299927.6,66592.0,299927.6,299927.6
Philippines,PHL,2023-08-01,,66592.0,,
Philippines,PHL,2023-08-02,,66626.0,,
Philippines,PHL,2023-08-03,,66626.0,,
Philippines,PHL,2023-08-04,,66626.0,,
Philippines,PHL,2023-08-05,,66626.0,,
Philippines,PHL,2023-08-06,,66626.0,,
Philippines,PHL,2023-08-07,300080.2,66626.0,300080.2,300080.2
Philippines,PHL,2023-08-08,,66646.0,,
Philippines,PHL,2023-08-09,,66646.0,,
Philippines,PHL,2023-08-10,,66646.0,,
Philippines,PHL,2023-08-11,,66646.0,,
Philippines,PHL,2023-08-12,,66646.0,,
Philippines,PHL,2023-08-13,,66646.0,,
Philippines,PHL,2023-08-14,300232.78,66646.0,300232.78,300232.78
Philippines,PHL,2023-08-15,,66646.0,,
Philippines,PHL,2023-08-16,,66646.0,,
Philippines,PHL,2023-08-17,,66646.0,,
Philippines,PHL,2023-08-18,,66646.0,,
Philippines,PHL,2023-08-19,,66646.0,,
Philippines,PHL,2023-08-20,,66646.0,,
Philippines,PHL,2023-08-21,300385.38,66656.0,300385.38,300385.38
Philippines,PHL,2023-08-22,,66656.0,,
Philippines,PHL,2023-08-23,,66656.0,,
Philippines,PHL,2023-08-24,,66656.0,,
Philippines,PHL,2023-08-25,,66656.0,,
Philippines,PHL,2023-08-26,,66656.0,,
Philippines,PHL,2023-08-27,,66656.0,,
Philippines,PHL,2023-08-28,300537.97,66661.0,300537.97,300537.97
Philippines,PHL,2023-08-29,,66661.0,,
Philippines,PHL,2023-08-30,,66661.0,,
Philippines,PHL,2023-08-31,,66661.0,,
Philippines,PHL,2023-09-01,,66661.0,,
Philippines,PHL,2023-09-02,,66661.0,,
Philippines,PHL,2023-09-03,,66661.0,,
Philippines,PHL,2023-09-04,299336.9,66667.0,299336.9,299336.9
Philippines,PHL,2023-09-05,,66667.0,,
Philippines,PHL,2023-09-06,,66667.0,,
Philippines,PHL,2023-09-07,,66667.0,,
Philippines,PHL,2023-09-08,,66667.0,,
Philippines,PHL,2023-09-09,,66667.0,,
Philippines,PHL,2023-09-10,,66667.0,,
Philippines,PHL,2023-09-11,298135.84,66681.0,298135.84,298135.84
Philippines,PHL,2023-09-12,,66681.0,,
Philippines,PHL,2023-09-13,,66681.0,,
Philippines,PHL,2023-09-14,,66681.0,,
Philippines,PHL,2023-09-15,,66681.0,,
Philippines,PHL,2023-09-16,,66681.0,,
Philippines,PHL,2023-09-17,,66681.0,,
Philippines,PHL,2023-09-18,296934.78,66685.0,296934.78,296934.78
Philippines,PHL,2023-09-19,,66685.0,,
Philippines,PHL,2023-09-20,,66685.0,,
Philippines,PHL,2023-09-21,,66685.0,,
Philippines,PHL,2023-09-22,,66685.0,,
Philippines,PHL,2023-09-23,,66685.0,,
Philippines,PHL,2023-09-24,,66685.0,,
Philippines,PHL,2023-09-25,295733.72,66696.0,295733.72,295733.72
Philippines,PHL,2023-09-26,,66696.0,,
Philippines,PHL,2023-09-27,,66696.0,,
Philippines,PHL,2023-09-28,,66696.0,,
Philippines,PHL,2023-09-29,,66696.0,,
Philippines,PHL,2023-09-30,,66696.0,,
Philippines,PHL,2023-10-01,,66696.0,,
Philippines,PHL,2023-10-02,296202.0,66696.0,298781.03,295200.97
Philippines,PHL,2023-10-03,,66696.0,,
Philippines,PHL,2023-10-04,,66696.0,,
Philippines,PHL,2023-10-05,,66696.0,,
Philippines,PHL,2023-10-06,,66696.0,,
Philippines,PHL,2023-10-07,,66696.0,,
Philippines,PHL,2023-10-08,,66696.0,,
Philippines,PHL,2023-10-09,296668.2,66702.0,301790.94,294672.1
Philippines,PHL,2023-10-10,,66702.0,,
Philippines,PHL,2023-10-11,,66702.0,,
Philippines,PHL,2023-10-12,,66702.0,,
Philippines,PHL,2023-10-13,,66702.0,,
Philippines,PHL,2023-10-14,,66702.0,,
Philippines,PHL,2023-10-15,,66702.0,,
Philippines,PHL,2023-10-16,297137.2,66714.0,304792.47,294121.3
Philippines,PHL,2023-10-17,,66714.0,,
Philippines,PHL,2023-10-18,,66714.0,,
Philippines,PHL,2023-10-19,,66714.0,,
Philippines,PHL,2023-10-20,,66714.0,,
Philippines,PHL,2023-10-21,,66714.0,,
Philippines,PHL,2023-10-22,,66714.0,,
Philippines,PHL,2023-10-23,297607.94,66714.0,307823.72,293583.84
Philippines,PHL,2023-10-24,,66714.0,,
Philippines,PHL,2023-10-25,,66714.0,,
Philippines,PHL,2023-10-26,,66714.0,,
Philippines,PHL,2023-10-27,,66714.0,,
Philippines,PHL,2023-10-28,,66714.0,,
Philippines,PHL,2023-10-29,,66714.0,,
Philippines,PHL,2023-10-30,298077.16,66736.0,310848.78,293069.6
Philippines,PHL,2023-10-31,,66736.0,,
Philippines,PHL,2023-11-01,,66736.0,,
Philippines,PHL,2023-11-02,,66736.0,,
Philippines,PHL,2023-11-03,,66736.0,,
Philippines,PHL,2023-11-04,,66736.0,,
Philippines,PHL,2023-11-05,,66736.0,,
Philippines,PHL,2023-11-06,298552.97,66736.0,313890.2,292547.94
Philippines,PHL,2023-11-07,,66736.0,,
Philippines,PHL,2023-11-08,,66736.0,,
Philippines,PHL,2023-11-09,,66736.0,,
Philippines,PHL,2023-11-10,,66736.0,,
Philippines,PHL,2023-11-11,,66736.0,,
Philippines,PHL,2023-11-12,,66736.0,,
Philippines,PHL,2023-11-13,299026.3,66746.0,316846.06,291990.97
Philippines,PHL,2023-11-14,,66746.0,,
Philippines,PHL,2023-11-15,,66746.0,,
Philippines,PHL,2023-11-16,,66746.0,,
Philippines,PHL,2023-11-17,,66746.0,,
Philippines,PHL,2023-11-18,,66746.0,,
Philippines,PHL,2023-11-19,,66746.0,,
Philippines,PHL,2023-11-20,299506.12,66746.0,319820.12,291156.53
Philippines,PHL,2023-11-21,,66746.0,,
Philippines,PHL,2023-11-22,,66746.0,,
Philippines,PHL,2023-11-23,,66746.0,,
Philippines,PHL,2023-11-24,,66746.0,,
Philippines,PHL,2023-11-25,,66746.0,,
Philippines,PHL,2023-11-26,,66746.0,,
Philippines,PHL,2023-11-27,299983.97,66755.0,322830.94,290570.62
Philippines,PHL,2023-11-28,,66755.0,,
Philippines,PHL,2023-11-29,,66755.0,,
Philippines,PHL,2023-11-30,,66755.0,,
Philippines,PHL,2023-12-01,,66755.0,,
Philippines,PHL,2023-12-02,,66755.0,,
Philippines,PHL,2023-12-03,,66755.0,,
Philippines,PHL,2023-12-04,300461.9,66766.0,326021.3,290222.62
Philippines,PHL,2023-12-05,,66766.0,,
Philippines,PHL,2023-12-06,,66766.0,,
Philippines,PHL,2023-12-07,,66766.0,,
Philippines,PHL,2023-12-08,,66766.0,,
Philippines,PHL,2023-12-09,,66766.0,,
Philippines,PHL,2023-12-10,,66766.0,,
Philippines,PHL,2023-12-11,300937.2,66779.0,329707.34,290192.1
Philippines,PHL,2023-12-12,,66779.0,,
Philippines,PHL,2023-12-13,,66779.0,,
Philippines,PHL,2023-12-14,,66779.0,,
Philippines,PHL,2023-12-15,,66779.0,,
Philippines,PHL,2023-12-16,,66779.0,,
Philippines,PHL,2023-12-17,,66779.0,,
Philippines,PHL,2023-12-18,301413.03,66779.0,333361.3,289796.03
Philippines,PHL,2023-12-19,,66779.0,,
Philippines,PHL,2023-12-20,,66779.0,,
Philippines,PHL,2023-12-21,,66779.0,,
Philippines,PHL,2023-12-22,,66779.0,,
Philippines,PHL,2023-12-23,,66779.0,,
Philippines,PHL,2023-12-24,,66779.0,,
Philippines,PHL,2023-12-25,301896.03,66795.0,337339.75,289343.0
Philippines,PHL,2023-12-26,,66795.0,,
Philippines,PHL,2023-12-27,,66795.0,,
Philippines,PHL,2023-12-28,,66795.0,,
Philippines,PHL,2023-12-29,,66795.0,,
Philippines,PHL,2023-12-30,,66795.0,,
Philippines,PHL,2023-12-31,,66795.0,,
